time,open,close
2009/7/7,3118.27,3089.45
2009/7/8,3057.46,3080.77
2009/7/9,3073.52,3123.03
2009/7/10,3124.79,3113.93
2009/7/13,3098.96,3080.56
2009/7/14,3088.58,3145.16
2009/7/15,3156.63,3188.55
2009/7/16,3209.78,3183.74
2009/7/17,3181.06,3189.74
2009/7/20,3203.89,3266.92
2009/7/21,3275.67,3213.21
2009/7/22,3207.99,3296.61
2009/7/23,3301.1,3328.49
2009/7/24,3343.76,3372.6
2009/7/27,3377.72,3435.21
2009/7/28,3434.32,3438.37
2009/7/29,3419.99,3266.43
2009/7/30,3281.2,3321.56
2009/7/31,3354.68,3412.06
2009/8/3,3429.69,3462.59
2009/8/4,3477.11,3471.44
2009/8/5,3467.05,3428.5
2009/8/6,3401.48,3356.33
2009/8/7,3352.66,3260.69
2009/8/10,3287.76,3249.76
2009/8/11,3261.41,3264.73
2009/8/12,3255.99,3112.72
2009/8/13,3112.57,3140.56
2009/8/14,3138.15,3046.97
2009/8/17,2994.87,2870.63
2009/8/18,2845.34,2910.88
2009/8/19,2916.09,2785.58
2009/8/20,2798.37,2911.58
2009/8/21,2905.05,2960.77
2009/8/24,2982.19,2993.43
2009/8/25,2980.1,2915.8
2009/8/26,2889.74,2967.59
2009/8/27,2947.83,2946.39
2009/8/28,2938.42,2860.69
2009/8/31,2817.63,2667.74
2009/9/1,2649.17,2683.72
2009/9/2,2681.33,2714.97
2009/9/3,2722.3,2845.02
2009/9/4,2841.17,2861.61
2009/9/7,2877.62,2881.12
2009/9/8,2865.7,2930.47
2009/9/9,2944.17,2946.26
2009/9/10,2934.96,2924.88
2009/9/11,2917.19,2989.79
2009/9/14,2990.93,3026.74
2009/9/15,3029.1,3033.73
2009/9/16,3027.51,2999.71
2009/9/17,3015.59,3060.26
2009/9/18,3063.31,2962.67
2009/9/21,2937.93,2967.01
2009/9/22,2956.13,2897.55
2009/9/23,2897.81,2842.72
2009/9/24,2824.58,2853.55
2009/9/25,2836.7,2838.84
2009/9/28,2844.37,2763.53
2009/9/29,2763.76,2754.54
2009/9/30,2772.57,2779.43
2009/10/9,2840.13,2911.72
2009/10/12,2927.02,2894.48
2009/10/13,2889.79,2936.19
2009/10/14,2945.67,2970.53
2009/10/15,2994.89,2979.79
2009/10/16,2992.74,2976.63
2009/10/19,2974.64,3038.27
2009/10/20,3062.55,3084.45
2009/10/21,3080.52,3070.59
2009/10/22,3068.68,3051.41
2009/10/23,3057.39,3107.85
2009/10/26,3114.29,3109.57
2009/10/27,3086.09,3021.46
2009/10/28,3014.18,3031.33
2009/10/29,2975.2,2960.47
2009/10/30,3007.25,2995.85
2009/11/2,2933.82,3076.65
2009/11/3,3085.74,3114.23
2009/11/4,3119.31,3128.54
2009/11/5,3133.51,3155.05
2009/11/6,3176.14,3164.04
2009/11/9,3162.15,3175.59
2009/11/10,3203.17,3178.61
2009/11/11,3176.31,3175.19
2009/11/12,3181.46,3172.95
2009/11/13,3164.65,3187.65
2009/11/16,3206.43,3275.05
2009/11/17,3291.04,3282.89
2009/11/18,3287.26,3303.23
2009/11/19,3311.19,3320.61
2009/11/20,3309.38,3308.35
2009/11/23,3312.97,3338.66
2009/11/24,3352.22,3223.53
2009/11/25,3214.82,3290.16
2009/11/26,3296.01,3170.98
2009/11/27,3137.3,3096.26
2009/11/30,3114.29,3195.3
2009/12/1,3191.06,3235.36
2009/12/2,3252.98,3269.75
2009/12/3,3267.99,3264.63
2009/12/4,3256.61,3317.04
2009/12/7,3313.06,3331.9
2009/12/8,3330.33,3296.66
2009/12/9,3258,3239.57
2009/12/10,3258.35,3254.26
2009/12/11,3260.45,3247.32
2009/12/14,3246.95,3302.9
2009/12/15,3283.6,3274.46
2009/12/16,3262.86,3255.21
2009/12/17,3261.61,3179.08
2009/12/18,3154.82,3113.89
2009/12/21,3108.07,3122.97
2009/12/22,3126.61,3050.52
2009/12/23,3048.2,3073.78
2009/12/24,3080.87,3153.41
2009/12/25,3149.23,3141.35
2009/12/28,3148.86,3188.78
2009/12/29,3190.17,3211.76
2009/12/30,3211.83,3262.6
2009/12/31,3265,3277.14
2010/1/4,3289.75,3243.76
2010/1/5,3254.47,3282.18
2010/1/6,3277.52,3254.22
2010/1/7,3253.99,3192.78
2010/1/8,3177.26,3196
2010/1/11,3301.61,3212.75
2010/1/12,3205.7,3273.97
2010/1/13,3204.98,3172.66
2010/1/14,3183.38,3215.55
2010/1/15,3217.19,3224.15
2010/1/18,3213.64,3237.1
2010/1/19,3242.22,3246.87
2010/1/20,3252.04,3151.85
2010/1/21,3154.19,3158.86
2010/1/22,3118.72,3128.59
2010/1/25,3103.32,3094.41
2010/1/26,3094.85,3019.39
2010/1/27,3020.54,2986.61
2010/1/28,2985.21,2994.14
2010/1/29,2979.74,2989.29
2010/2/1,2981.37,2941.36
2010/2/2,2955.75,2934.71
2010/2/3,2945.03,3003.84
2010/2/4,2983.05,2995.31
2010/2/5,2936.2,2939.4
2010/2/8,2936.45,2935.17
2010/2/9,2932.09,2948.84
2010/2/10,2967.14,2982.5
2010/2/11,2985.08,2985.5
2010/2/12,2996.09,3018.13
2010/2/22,3016.7,3003.4
2010/2/23,2998.91,2982.57
2010/2/24,2964.98,3022.18
2010/2/25,3026.66,3060.62
2010/2/26,3053.5,3051.94
2010/3/1,3057.01,3087.84
2010/3/2,3089.71,3073.11
2010/3/3,3074.1,3097.01
2010/3/4,3098.07,3023.37
2010/3/5,3026.64,3031.07
2010/3/8,3036.41,3053.23
2010/3/9,3053.26,3069.14
2010/3/10,3067.15,3048.93
2010/3/11,3050.64,3051.28
2010/3/12,3051.47,3013.41
2010/3/15,3010.72,2976.94
2010/3/16,2974.49,2992.84
2010/3/17,2999.82,3050.48
2010/3/18,3053.16,3046.09
2010/3/19,3046.75,3067.75
2010/3/22,3069.66,3074.58
2010/3/23,3076.96,3053.13
2010/3/24,3058.93,3056.81
2010/3/25,3051.36,3019.18
2010/3/26,3017.22,3059.72
2010/3/29,3076.05,3123.8
2010/3/30,3123.83,3128.47
2010/3/31,3129.57,3109.11
2010/4/1,3111.93,3147.42
2010/4/2,3154.77,3157.96
2010/4/6,3170.61,3158.68
2010/4/7,3156.31,3148.22
2010/4/8,3143.45,3118.71
2010/4/9,3118.93,3145.35
2010/4/12,3151.89,3129.26
2010/4/13,3129.69,3161.25
2010/4/14,3161.55,3166.18
2010/4/15,3168.14,3164.97
2010/4/16,3159.67,3130.3
2010/4/19,3096.78,2980.3
2010/4/20,2980.08,2979.53
2010/4/21,2984.62,3033.28
2010/4/22,3021.29,2999.48
2010/4/23,2995.57,2983.54
2010/4/26,2988.08,2969.5
2010/4/27,2962.14,2907.93
2010/4/28,2883.17,2900.33
2010/4/29,2912.2,2868.43
2010/4/30,2867.65,2870.61
2010/5/4,2821.35,2835.28
2010/5/5,2804.51,2857.15
2010/5/6,2838.95,2739.7
2010/5/7,2685.99,2688.38
2010/5/10,2690.86,2698.76
2010/5/11,2745.6,2647.57
2010/5/12,2628.02,2655.71
2010/5/13,2653.58,2710.51
2010/5/14,2692.1,2696.63
2010/5/17,2663.88,2559.93
2010/5/18,2555.14,2594.78
2010/5/19,2581.63,2587.81
2010/5/20,2571.54,2555.94
2010/5/21,2492.57,2583.52
2010/5/24,2596.32,2673.42
2010/5/25,2654.36,2622.63
2010/5/26,2620.85,2625.79
2010/5/27,2615.11,2655.92
2010/5/28,2680.4,2655.77
2010/5/31,2647.87,2592.15
2010/6/1,2577.76,2568.28
2010/6/2,2548.54,2571.42
2010/6/3,2575.77,2552.66
2010/6/4,2536.23,2553.59
2010/6/7,2508.33,2511.73
2010/6/8,2510.08,2513.95
2010/6/9,2523.88,2583.87
2010/6/10,2561.55,2562.58
2010/6/11,2574.9,2569.94
2010/6/17,2588.97,2560.24
2010/6/18,2556.6,2513.22
2010/6/21,2517.29,2586.21
2010/6/22,2579.63,2588.7
2010/6/23,2576.34,2569.87
2010/6/24,2563.64,2566.74
2010/6/25,2556.54,2552.82
2010/6/28,2550.65,2535.28
2010/6/29,2534.5,2427.05
2010/6/30,2409.54,2398.37
2010/7/1,2393.95,2373.79
2010/7/2,2371.32,2382.9
2010/7/5,2358.76,2363.95
2010/7/6,2358.28,2409.42
2010/7/7,2407.66,2421.12
2010/7/8,2429.68,2415.15
2010/7/9,2416.58,2470.92
2010/7/12,2468.54,2490.72
2010/7/13,2468.69,2450.29
2010/7/14,2456.1,2470.44
2010/7/15,2465.99,2424.3
2010/7/16,2414.68,2424.27
2010/7/19,2399.58,2475.42
2010/7/20,2477.75,2528.73
2010/7/21,2529.62,2535.39
2010/7/22,2525.98,2562.41
2010/7/23,2566.85,2572.03
2010/7/26,2576.37,2588.68
2010/7/27,2581.59,2575.37
2010/7/28,2574.32,2633.66
2010/7/29,2635.05,2648.12
2010/7/30,2642.85,2637.5
2010/8/2,2635.81,2672.52
2010/8/3,2678.79,2627
2010/8/4,2620.5,2638.52
2010/8/5,2636.24,2620.76
2010/8/6,2618.71,2658.39
2010/8/9,2656.36,2672.53
2010/8/10,2672.79,2595.27
2010/8/11,2587.61,2607.5
2010/8/12,2584.92,2575.47
2010/8/13,2576.69,2606.7
2010/8/16,2603.79,2661.71
2010/8/17,2663.18,2671.89
2010/8/18,2674.5,2666.3
2010/8/19,2669.43,2687.98
2010/8/20,2677.02,2642.31
2010/8/23,2637.82,2639.37
2010/8/24,2636.53,2650.31
2010/8/25,2634.95,2596.58
2010/8/26,2604.88,2603.48
2010/8/27,2602.5,2610.74
2010/8/30,2622.27,2652.66
2010/8/31,2644.79,2638.8
2010/9/1,2641.05,2622.88
2010/9/2,2646.89,2655.78
2010/9/3,2658.13,2655.39
2010/9/6,2667.2,2696.25
2010/9/7,2698.22,2698.36
2010/9/8,2687.71,2695.29
2010/9/9,2698.64,2656.35
2010/9/10,2657.24,2663.21
2010/9/13,2665.66,2688.32
2010/9/14,2694.07,2688.52
2010/9/15,2688.39,2652.5
2010/9/16,2646.92,2602.47
2010/9/17,2607.55,2598.69
2010/9/20,2601.48,2588.71
2010/9/21,2593.76,2591.55
2010/9/27,2600.54,2627.97
2010/9/28,2625.33,2611.35
2010/9/29,2608.92,2610.68
2010/9/30,2599.72,2655.66
2010/10/8,2681.25,2738.74
2010/10/11,2755.03,2806.94
2010/10/12,2795.76,2841.41
2010/10/13,2842.14,2861.36
2010/10/14,2881.55,2879.64
2010/10/15,2863.74,2971.16
2010/10/18,2985.46,2955.23
2010/10/19,2949.63,3001.85
2010/10/20,2947.51,3003.95
2010/10/21,3009.22,2983.53
2010/10/22,2976.75,2975.04
2010/10/25,2979.71,3051.42
2010/10/26,3065.84,3041.54
2010/10/27,3031.64,2997.05
2010/10/28,2989.29,2992.58
2010/10/29,2993.3,2978.84
2010/11/1,2986.89,3054.02
2010/11/2,3061.63,3045.43
2010/11/3,3044.02,3030.99
2010/11/4,3035.37,3086.94
2010/11/5,3129.87,3129.5
2010/11/8,3140.39,3159.51
2010/11/9,3159.02,3135
2010/11/10,3120.44,3115.36
2010/11/11,3108.51,3147.74
2010/11/12,3121.92,2985.43
2010/11/15,2984.87,3014.41
2010/11/16,3007.64,2894.54
2010/11/17,2852.48,2838.86
2010/11/18,2855.61,2865.45
2010/11/19,2879.66,2888.57
2010/11/22,2861.61,2884.37
2010/11/23,2872.17,2828.28
2010/11/24,2794.86,2859.94
2010/11/25,2875.86,2898.26
2010/11/26,2890.29,2871.7
2010/11/29,2861.15,2866.36
2010/11/30,2863.41,2820.18
2010/12/1,2810.54,2823.45
2010/12/2,2860.46,2843.61
2010/12/3,2846.72,2842.43
2010/12/6,2850.38,2857.18
2010/12/7,2843.77,2875.86
2010/12/8,2868.73,2848.55
2010/12/9,2837.61,2810.95
2010/12/10,2798.74,2841.04
2010/12/13,2850.32,2922.95
2010/12/14,2928.3,2927.08
2010/12/15,2927.26,2911.41
2010/12/16,2908.86,2898.14
2010/12/17,2896.77,2893.74
2010/12/20,2901.47,2852.92
2010/12/21,2857.59,2904.11
2010/12/22,2910.73,2877.9
2010/12/23,2874.2,2855.22
2010/12/24,2841.35,2835.16
2010/12/27,2842.81,2781.4
2010/12/28,2768.03,2732.99
2010/12/29,2735.48,2751.53
2010/12/30,2751.97,2759.57
2010/12/31,2759.16,2808.08
2011/1/4,2825.33,2852.65
2011/1/5,2833.12,2838.59
2011/1/6,2838.43,2824.2
2011/1/7,2820.66,2838.8
2011/1/10,2832.62,2791.81
2011/1/11,2783.48,2804.05
2011/1/12,2811.78,2821.3
2011/1/13,2830.53,2827.71
2011/1/14,2817.05,2791.34
2011/1/17,2772.45,2706.66
2011/1/18,2696.15,2708.98
2011/1/19,2707.82,2758.1
2011/1/20,2752.8,2677.65
2011/1/21,2668.68,2715.29
2011/1/24,2716.52,2695.72
2011/1/25,2691.69,2677.43
2011/1/26,2677.17,2708.81
2011/1/27,2690.82,2749.15
2011/1/28,2741.31,2752.75
2011/1/31,2751.53,2790.69
2011/2/1,2795.07,2798.96
2011/2/9,2778.7,2774.07
2011/2/10,2769.65,2818.16
2011/2/11,2815.12,2827.33
2011/2/14,2828.57,2899.13
2011/2/15,2900.43,2899.24
2011/2/16,2893.68,2923.9
2011/2/17,2929.26,2926.96
2011/2/18,2924.23,2899.79
2011/2/21,2886.54,2932.25
2011/2/22,2941.32,2855.52
2011/2/23,2844.99,2862.63
2011/2/24,2861.39,2878.6
2011/2/25,2876.78,2878.57
2011/2/28,2880.17,2905.05
2011/3/1,2906.28,2918.92
2011/3/2,2905.51,2913.81
2011/3/3,2918.73,2902.98
2011/3/4,2902.19,2942.31
2011/3/7,2952.72,2996.21
2011/3/8,2996.73,2999.94
2011/3/9,3002.55,3002.15
2011/3/10,2995.77,2957.14
2011/3/11,2942.42,2933.8
2011/3/14,2923.98,2937.63
2011/3/15,2927.98,2896.26
2011/3/16,2894.25,2930.8
2011/3/17,2906.95,2897.3
2011/3/18,2920.81,2906.89
2011/3/21,2913.91,2909.14
2011/3/22,2917.69,2919.14
2011/3/23,2919.02,2948.48
2011/3/24,2949.85,2946.71
2011/3/25,2948.54,2977.81
2011/3/28,2985.36,2984.01
2011/3/29,2979.86,2958.08
2011/3/30,2955.45,2955.77
2011/3/31,2954.65,2928.11
2011/4/1,2932.48,2967.41
2011/4/6,2964.21,3001.36
2011/4/7,3003.2,3007.91
2011/4/8,3005.37,3030.02
2011/4/11,3037.91,3022.75
2011/4/12,3012.8,3021.37
2011/4/13,3006.83,3050.4
2011/4/14,3049.67,3042.64
2011/4/15,3036.34,3050.53
2011/4/18,3040.53,3057.33
2011/4/19,3038.81,2999.04
2011/4/20,3005.97,3007.04
2011/4/21,3021.77,3026.67
2011/4/22,3025.7,3010.52
2011/4/25,3003.03,2964.95
2011/4/26,2956.95,2938.98
2011/4/27,2946.33,2925.41
2011/4/28,2937.95,2887.04
2011/4/29,2886.63,2911.51
2011/5/3,2911.51,2932.19
2011/5/4,2916.84,2866.02
2011/5/5,2854.77,2872.4
2011/5/6,2842.76,2863.89
2011/5/9,2868.24,2872.46
2011/5/10,2876.98,2890.63
2011/5/11,2890.35,2883.42
2011/5/12,2864.98,2844.08
2011/5/13,2846.31,2871.03
2011/5/16,2864.38,2849.07
2011/5/17,2846.45,2852.77
2011/5/18,2846.72,2872.77
2011/5/19,2879.39,2859.57
2011/5/20,2858.31,2858.46
2011/5/23,2853.29,2774.57
2011/5/24,2766.06,2767.06
2011/5/25,2764.56,2741.74
2011/5/26,2755.39,2736.53
2011/5/27,2739.39,2709.95
2011/5/30,2704.49,2706.36
2011/5/31,2707.56,2743.47
2011/6/1,2737.06,2743.57
2011/6/2,2715.32,2705.18
2011/6/3,2701.77,2728.02
2011/6/7,2720.97,2744.3
2011/6/8,2742.04,2750.29
2011/6/9,2743.54,2703.34
2011/6/10,2696.13,2705.14
2011/6/13,2687.65,2700.38
2011/6/14,2696.22,2730.04
2011/6/15,2717.68,2705.43
2011/6/16,2685.63,2664.28
2011/6/17,2661.41,2642.82
2011/6/20,2635.83,2621.25
2011/6/21,2628.02,2646.48
2011/6/22,2648.53,2649.32
2011/6/23,2640.66,2688.25
2011/6/24,2678.05,2746.21
2011/6/27,2746.79,2758.23
2011/6/28,2759.71,2759.2
2011/6/29,2757.4,2728.48
2011/6/30,2729.99,2762.08
2011/7/1,2767.83,2759.36
2011/7/4,2770.94,2812.82
2011/7/5,2812.72,2816.36
2011/7/6,2811.82,2810.48
2011/7/7,2813.19,2794.27
2011/7/8,2797.03,2797.77
2011/7/11,2789.45,2802.69
2011/7/12,2783.72,2754.58
2011/7/13,2756.03,2795.48
2011/7/14,2798.21,2810.44
2011/7/15,2803.59,2820.17
2011/7/18,2821.36,2816.69
2011/7/19,2804.92,2796.98
2011/7/20,2810.44,2794.2
2011/7/21,2795.9,2765.89
2011/7/22,2769.86,2770.79
2011/7/25,2759.63,2688.75
2011/7/26,2685.75,2703.03
2011/7/27,2690.14,2723.49
2011/7/28,2701.77,2708.78
2011/7/29,2706.5,2701.73
2011/8/1,2697.57,2703.78
2011/8/2,2689.97,2679.26
2011/8/3,2659.12,2678.49
2011/8/4,2683.19,2684.04
2011/8/5,2620.28,2626.42
2011/8/8,2599.29,2526.82
2011/8/9,2468.03,2526.07
2011/8/10,2562.39,2549.18
2011/8/11,2508.86,2581.51
2011/8/12,2593.39,2593.17
2011/8/15,2598.14,2626.77
2011/8/16,2627.85,2608.17
2011/8/17,2603.96,2601.26
2011/8/18,2601.99,2559.47
2011/8/19,2519.64,2534.36
2011/8/22,2534.57,2515.86
2011/8/23,2524.88,2554.02
2011/8/24,2562.41,2541.09
2011/8/25,2546.4,2615.26
2011/8/26,2602.21,2612.19
2011/8/29,2595.47,2576.41
2011/8/30,2592.6,2566.59
2011/8/31,2566.53,2567.34
2011/9/1,2569.8,2556.04
2011/9/2,2551.56,2528.28
2011/9/5,2510.1,2478.74
2011/9/6,2465.57,2470.52
2011/9/7,2480.94,2516.09
2011/9/8,2523.96,2498.94
2011/9/9,2506.97,2497.75
2011/9/13,2467.73,2471.3
2011/9/14,2478.59,2484.83
2011/9/15,2482.86,2479.05
2011/9/16,2490.18,2482.34
2011/9/19,2469.6,2437.8
2011/9/20,2433.72,2447.76
2011/9/21,2450.12,2512.96
2011/9/22,2491.21,2443.06
2011/9/23,2411.83,2433.16
2011/9/26,2416.23,2393.18
2011/9/27,2410.99,2415.05
2011/9/28,2427.29,2392.06
2011/9/29,2378.42,2365.34
2011/9/30,2368.4,2359.22
2011/10/10,2363.08,2344.79
2011/10/11,2401.74,2348.52
2011/10/12,2335.49,2420
2011/10/13,2412.83,2438.79
2011/10/14,2429.89,2431.38
2011/10/17,2434.49,2440.4
2011/10/18,2423.28,2383.49
2011/10/19,2387.83,2377.51
2011/10/20,2365.91,2331.37
2011/10/21,2330.51,2317.28
2011/10/24,2322.02,2370.33
2011/10/25,2366.4,2409.67
2011/10/26,2398.19,2427.48
2011/10/27,2432.47,2435.61
2011/10/28,2462.09,2473.41
2011/10/31,2470.25,2468.25
2011/11/1,2450.33,2470.02
2011/11/2,2437.87,2504.11
2011/11/3,2510.84,2508.09
2011/11/4,2525.24,2528.29
2011/11/7,2518.9,2509.8
2011/11/8,2514.26,2503.84
2011/11/9,2512.59,2524.92
2011/11/10,2498.59,2479.54
2011/11/11,2483.96,2481.08
2011/11/14,2498.67,2528.71
2011/11/15,2525.95,2529.76
2011/11/16,2529.07,2466.96
2011/11/17,2467.7,2463.05
2011/11/18,2448.39,2416.56
2011/11/21,2416.73,2415.13
2011/11/22,2400.98,2412.63
2011/11/23,2415.2,2395.07
2011/11/24,2379.15,2397.55
2011/11/25,2393.33,2380.22
2011/11/28,2383.89,2383.03
2011/11/29,2398.99,2412.39
2011/11/30,2406.33,2333.41
2011/12/1,2392.49,2386.86
2011/12/2,2374.9,2360.66
2011/12/5,2363.11,2333.23
2011/12/6,2326.66,2325.91
2011/12/7,2325.56,2332.73
2011/12/8,2329.91,2329.82
2011/12/9,2315.51,2315.27
2011/12/12,2312.15,2291.55
2011/12/13,2283.22,2248.59
2011/12/14,2241.39,2228.53
2011/12/15,2215.79,2180.89
2011/12/16,2179.51,2224.84
2011/12/19,2208.07,2218.24
2011/12/20,2209.7,2215.93
2011/12/21,2230.18,2191.15
2011/12/22,2178.57,2186.3
2011/12/23,2183.91,2204.78
2011/12/26,2193.66,2190.11
2011/12/27,2186.71,2166.2
2011/12/28,2157.65,2170.01
2011/12/29,2161.18,2173.56
2011/12/30,2177.52,2199.42
2012/1/4,2211.99,2169.39
2012/1/5,2160.9,2148.45
2012/1/6,2148.15,2163.39
2012/1/9,2164.74,2225.89
2012/1/10,2221.83,2285.74
2012/1/11,2282.91,2276.05
2012/1/12,2268.74,2275.01
2012/1/13,2277.08,2244.58
2012/1/16,2230.43,2206.19
2012/1/17,2206.53,2298.38
2012/1/18,2298.83,2266.38
2012/1/19,2266.08,2296.07
2012/1/20,2300.5,2319.12
2012/1/30,2324.49,2285.04
2012/1/31,2285.95,2292.61
2012/2/1,2288.07,2268.08
2012/2/2,2273.85,2312.56
2012/2/3,2306.66,2330.41
2012/2/6,2334.25,2331.14
2012/2/7,2319.42,2291.9
2012/2/8,2291.81,2347.53
2012/2/9,2344.22,2349.59
2012/2/10,2342.01,2351.98
2012/2/13,2332.05,2351.86
2012/2/14,2348.88,2344.77
2012/2/15,2340.45,2366.7
2012/2/16,2363.9,2356.86
2012/2/17,2366.63,2357.18
2012/2/20,2383.69,2363.6
2012/2/21,2365.49,2381.43
2012/2/22,2380.5,2403.59
2012/2/23,2401.74,2409.55
2012/2/24,2410.88,2439.63
2012/2/27,2447.41,2447.06
2012/2/28,2440.91,2451.86
2012/2/29,2446.23,2428.49
2012/3/1,2418.79,2426.11
2012/3/2,2430.1,2460.69
2012/3/5,2464.85,2445
2012/3/6,2439.78,2410.45
2012/3/7,2391.2,2394.79
2012/3/8,2401.1,2420.28
2012/3/9,2425.89,2439.46
2012/3/12,2438.55,2434.86
2012/3/13,2432.84,2455.8
2012/3/14,2464.91,2391.23
2012/3/15,2388.06,2373.77
2012/3/16,2377.76,2404.74
2012/3/19,2401.22,2410.18
2012/3/20,2407.54,2376.84
2012/3/21,2384.71,2378.2
2012/3/22,2376.99,2375.77
2012/3/23,2369.08,2349.54
2012/3/26,2349.09,2350.6
2012/3/27,2358.55,2347.18
2012/3/28,2341,2284.88
2012/3/29,2276.74,2252.16
2012/3/30,2256.04,2262.79
2012/4/5,2258.03,2302.24
2012/4/6,2299.05,2306.55
2012/4/9,2300.05,2285.78
2012/4/10,2281.02,2305.86
2012/4/11,2286.72,2308.93
2012/4/12,2310.48,2350.86
2012/4/13,2351.51,2359.16
2012/4/16,2346.31,2357.03
2012/4/17,2355.37,2334.99
2012/4/18,2341.14,2380.85
2012/4/19,2378.63,2378.63
2012/4/20,2374.66,2406.86
2012/4/23,2403.52,2388.59
2012/4/24,2380.24,2388.83
2012/4/25,2382.21,2406.81
2012/4/26,2408.56,2404.7
2012/4/27,2402.43,2396.32
2012/5/2,2421.08,2438.44
2012/5/3,2433.59,2440.08
2012/5/4,2437.47,2452.01
2012/5/7,2441.76,2451.95
2012/5/8,2451.57,2448.88
2012/5/9,2432.47,2408.59
2012/5/10,2409.95,2410.23
2012/5/11,2406.07,2394.98
2012/5/14,2408.26,2380.72
2012/5/15,2367.08,2374.84
2012/5/16,2369.3,2346.19
2012/5/17,2347.18,2378.89
2012/5/18,2364.9,2344.52
2012/5/21,2343.58,2348.3
2012/5/22,2355.73,2373.31
2012/5/23,2369.26,2363.44
2012/5/24,2359.68,2350.97
2012/5/25,2350.54,2333.55
2012/5/28,2325.32,2361.37
2012/5/29,2361,2389.64
2012/5/30,2385.39,2384.67
2012/5/31,2370.01,2372.23
2012/6/1,2373.22,2373.44
2012/6/4,2346.98,2308.55
2012/6/5,2313.74,2311.92
2012/6/6,2315.56,2309.55
2012/6/7,2324.67,2293.13
2012/6/8,2306.22,2281.45
2012/6/11,2282.89,2305.86
2012/6/12,2295.07,2289.79
2012/6/13,2289.71,2318.92
2012/6/14,2306.78,2295.95
2012/6/15,2299.78,2306.85
2012/6/18,2313.53,2316.05
2012/6/19,2313.45,2300.8
2012/6/20,2300.41,2292.88
2012/6/21,2288.45,2260.88
2012/6/25,2253.51,2224.11
2012/6/26,2214.65,2222.07
2012/6/27,2219.94,2216.93
2012/6/28,2220.24,2195.84
2012/6/29,2190.58,2225.43
2012/7/2,2234.32,2226.11
2012/7/3,2225.57,2229.19
2012/7/4,2233.34,2227.32
2012/7/5,2218.22,2201.35
2012/7/6,2203.73,2223.58
2012/7/9,2210.71,2170.81
2012/7/10,2166.95,2164.44
2012/7/11,2160.02,2175.38
2012/7/12,2172.06,2185.49
2012/7/13,2180.17,2185.89
2012/7/16,2187.89,2147.95
2012/7/17,2142.43,2161.19
2012/7/18,2159.86,2169.1
2012/7/19,2164.27,2184.84
2012/7/20,2180.01,2168.64
2012/7/23,2154.17,2141.4
2012/7/24,2132.32,2146.59
2012/7/25,2141.04,2136.15
2012/7/26,2134.99,2126
2012/7/27,2132.01,2128.76
2012/7/30,2128.16,2109.91
2012/7/31,2109.32,2103.63
2012/8/1,2101.72,2123.36
2012/8/2,2120.15,2111.18
2012/8/3,2113.96,2132.8
2012/8/6,2129.15,2154.92
2012/8/7,2153.09,2157.62
2012/8/8,2158.98,2160.99
2012/8/9,2159.43,2174.1
2012/8/10,2172.96,2168.81
2012/8/13,2164.04,2136.08
2012/8/14,2137.05,2142.53
2012/8/15,2138.28,2118.95
2012/8/16,2116.08,2112.2
2012/8/17,2111.65,2114.89
2012/8/20,2102.23,2106.96
2012/8/21,2106.38,2118.27
2012/8/22,2118.88,2107.71
2012/8/23,2106.96,2113.07
2012/8/24,2108.36,2092.1
2012/8/27,2085.37,2055.71
2012/8/28,2054.97,2073.15
2012/8/29,2066.82,2053.24
2012/8/30,2044.03,2052.59
2012/8/31,2046.29,2047.52
2012/9/3,2044.83,2059.15
2012/9/4,2060.61,2043.65
2012/9/5,2038.87,2037.68
2012/9/6,2040.67,2051.92
2012/9/7,2062.99,2127.76
2012/9/10,2128.07,2134.89
2012/9/11,2127.52,2120.55
2012/9/12,2129.69,2126.55
2012/9/13,2123.84,2110.38
2012/9/14,2127.39,2123.85
2012/9/17,2120.62,2078.5
2012/9/18,2069.34,2059.54
2012/9/19,2061.06,2067.83
2012/9/20,2060.31,2024.84
2012/9/21,2020.55,2026.69
2012/9/24,2015.77,2033.19
2012/9/25,2028.63,2029.29
2012/9/26,2027.86,2004.17
2012/9/27,2003.1,2056.32
2012/9/28,2042.89,2086.17
2012/10/8,2084.85,2074.42
2012/10/9,2081.59,2115.23
2012/10/10,2111.59,2119.94
2012/10/11,2114.23,2102.87
2012/10/12,2109.07,2104.93
2012/10/15,2105.02,2098.7
2012/10/16,2097.05,2098.81
2012/10/17,2104.28,2105.62
2012/10/18,2108.5,2131.69
2012/10/19,2129.82,2128.3
2012/10/22,2118.52,2132.76
2012/10/23,2132.11,2114.45
2012/10/24,2106.83,2115.99
2012/10/25,2114.76,2101.58
2012/10/26,2100.1,2066.21
2012/10/29,2061.85,2058.94
2012/10/30,2059.2,2062.35
2012/10/31,2061.12,2068.88
2012/11/1,2070.02,2104.43
2012/11/2,2105.45,2117.05
2012/11/5,2113.33,2114.03
2012/11/6,2113.66,2106
2012/11/7,2102.42,2105.73
2012/11/8,2091.25,2071.51
2012/11/9,2066.49,2069.07
2012/11/12,2069.21,2079.27
2012/11/13,2078.13,2047.89
2012/11/14,2047.26,2055.42
2012/11/15,2045.46,2030.29
2012/11/16,2026.56,2014.72
2012/11/19,2013.25,2016.98
2012/11/20,2020.43,2008.92
2012/11/21,2008.21,2030.32
2012/11/22,2021.21,2015.61
